HUDTUV_comp_0	0653261132a30f3390b58465ba7bb530f399da6d0f1509a6e4abf1aa4bbef9ca	0653261132a30f3390b58465ba7bb530f399da6d0f1509a6e4abf1aa4bbef9ca	127	127	eta	fast	byte->byte
HUPFIJ_comp_0	2e805832e5bf5408b536cc74cea5a6be3af15bbd76314ec8d85ca4493b9c6110	2e805832e5bf5408b536cc74cea5a6be3af15bbd76314ec8d85ca4493b9c6110	114	114	eta	b60_300	byte->byte
HUXGAK_comp_0	ab669034f56014e56984c39f8337e753cfe7c565b350c82f6e80338974f0573b	ab669034f56014e56984c39f8337e753cfe7c565b350c82f6e80338974f0573b	94	94	eta	fast	byte->byte
IBEPEM_comp_0	79f54e81133f3b6200a05c9f98a17cab0f33f7a529fb7b89f54999fb8e9e2d87	79f54e81133f3b6200a05c9f98a17cab0f33f7a529fb7b89f54999fb8e9e2d87	101	101	eta	b60_300	byte->byte
ICUXUB_comp_0	b8c28cc5e265c22184d7ecbd619919b7e84f79c34de356f41e229975693accf0	b8c28cc5e265c22184d7ecbd619919b7e84f79c34de356f41e229975693accf0	81	81	-	fast	byte->byte
IDIGUA_comp_0	7e76de317f4e1b637625a16eb4e3419344a994013b24f34b87334e05ba1d0bf0	7e76de317f4e1b637625a16eb4e3419344a994013b24f34b87334e05ba1d0bf0	82	82	-	fast	byte->byte
IFOYIN_comp_0	aba06eb24787969db1e38a5def232c176651c28f107056f5eeee92ab472ab3c2	aba06eb24787969db1e38a5def232c176651c28f107056f5eeee92ab472ab3c2	94	94	eta	fast	byte->byte
IGAWOF_comp_0	eb426ba7ff96fa4b70b1fa06bf1c8310c825ce2ac1b9be973162a85268ebe7da	2e0a5820e7e043413d4acf073e03167c28a22ba507e18219f31f9b3bf429e23f	99	99	-	fast	key->key
IJAZAV_comp_0	7daccadb47f00043b65852e23b666e701edf2e461a90159ff545345406d76291	7daccadb47f00043b65852e23b666e701edf2e461a90159ff545345406d76291	102	102	-	fast	byte->key
IJOSOP_comp_0	3120cbbc228ef4a9ee9edf4f68352d56c8b9b7d84a1715e315335c8aa9679a1a	3120cbbc228ef4a9ee9edf4f68352d56c8b9b7d84a1715e315335c8aa9679a1a	134	134	-	b60_300	byte->FAIL
ILUDID_comp_0	3b88e00340e07c8f5e29c8499feb6aa44655fbd6a23fd6965ee7d59ac0959965	3b88e00340e07c8f5e29c8499feb6aa44655fbd6a23fd6965ee7d59ac0959965	162	162	-	b60_300	byte->byte
IMEPAS_comp_0	c13c3282ac63bdb764c1dd9e529419b5647c06fd7a1761d6edad1bd206f802c7	c13c3282ac63bdb764c1dd9e529419b5647c06fd7a1761d6edad1bd206f802c7	85	85	eta	b30_60	byte->byte
IRUCUU_comp_0	b2f4565240483d21174fa47b2eb51cbf45470c28e57a2a9ec81c0a7d3ff2e8c8	45a1c04224b6bbf41985cc7f62bd142fa7bbd6591736c3b8f396425986e43e76	70	70	-	fast	key->key
ITACEN_comp_0	4cab532d60d34b105b0cc1b9a5d2d91bdd7f965617de279aa5a41ea29bdea721	4cab532d60d34b105b0cc1b9a5d2d91bdd7f965617de279aa5a41ea29bdea721	95	95	-	b30_60	byte->byte
IYUFOZ_comp_0	62cc20d82af071f9ec01c802bc5008a2be993d30f22f3ad9970d6e237f47102b	62cc20d82af071f9ec01c802bc5008a2be993d30f22f3ad9970d6e237f47102b	74	74	-	fast	byte->byte
IZUDOX_comp_0	df60ff715dc49b611fdbb6f5090ec1bb5ef3aa6037eb0bad13052528f7541ac1	df60ff715dc49b611fdbb6f5090ec1bb5ef3aa6037eb0bad13052528f7541ac1	135	135	eta	b30_60	byte->key
IZUHAM_comp_0	f22409bbd3cfcab355c0bcb6388e5c7ff19ea0d8fc1c513ae9d5269b80956e2e	f22409bbd3cfcab355c0bcb6388e5c7ff19ea0d8fc1c513ae9d5269b80956e2e	84	84	eta	b30_60	byte->FAIL
JEDPIU_comp_0	e95b6cd9a1e7fd591729ba60a43415d2031cb6096cf888c669db7aaf11ed3b0b	e95b6cd9a1e7fd591729ba60a43415d2031cb6096cf888c669db7aaf11ed3b0b	92	92	eta	b60_300	byte->FAIL
JESFIX_comp_0	d7c60fc5f37b156398a916e8ab60af66ea3591a925c418f44b07c0047b0001fd	d7c60fc5f37b156398a916e8ab60af66ea3591a925c418f44b07c0047b0001fd	98	98	-	b300_plus	no_structure
JIMBAJ_comp_0	9b3ece734d15af6361c8832c9f694bb5005874256305db2a8fe9749dff55a457	9ac303fd7c56e8f772701a37e24ce02916c771e91f8b22a9910db3522c525439	127	135	-	b60_300	key->FAIL
JINMID_comp_0	b39378429455d0b5292a16cd9b3de638c8b4a550507beee710ba5296eccaed5b	NO_STRUCTURE@300s	103	-	eta	b300_plus	no_structure
JIRFEW_comp_0	60ef2fc29785b0bb9c591f9fdb6e294801714b5d967f6601dd490b274bb1d8ac	NO_STRUCTURE@300s	115	-	-	b300_plus	no_structure
JIVFOK_comp_0	73ce1a683200ea3a33904cb7d2850e603ef38a2d22fc2b67b03f3e31e90d6895	73ce1a683200ea3a33904cb7d2850e603ef38a2d22fc2b67b03f3e31e90d6895	113	113	eta	b60_300	byte->FAIL
JIVRIP_comp_0	a42d5427d74fd6d4e2f4bd5a3bc4d038b6c3fbdaa0b6db31290ddd36abddb7d5	a42d5427d74fd6d4e2f4bd5a3bc4d038b6c3fbdaa0b6db31290ddd36abddb7d5	123	123	-	b300_plus	no_structure
JOFXOS_comp_0	bade3417306f2a17aadb9af3b8fa674b9e0c7ab6222e1cf10446744494efcca8	bade3417306f2a17aadb9af3b8fa674b9e0c7ab6222e1cf10446744494efcca8	74	74	eta	b30_60	byte->FAIL
JOPFOM_comp_0	f738a1353df3076022b52cbf6c768b7ba262f62f1aca34ac5d6c4c52e4b3deca	f738a1353df3076022b52cbf6c768b7ba262f62f1aca34ac5d6c4c52e4b3deca	73	73	-	fast	byte->byte
JUFVUB_comp_1	5780a65b740e6a21bcb4ceea55dea5b76d14b7b920f56dfc28bbc95589d69465	5780a65b740e6a21bcb4ceea55dea5b76d14b7b920f56dfc28bbc95589d69465	63	63	-	fast	byte->byte
JUXPID_comp_0	a64c65365126e50307b8fc34ae8c831c40edd386e959fe8230775e44d562fc4d	a64c65365126e50307b8fc34ae8c831c40edd386e959fe8230775e44d562fc4d	106	106	eta	b60_300	byte->FAIL
KANYIJ_comp_0	956efc48301207f5ae115891ccc57b058176980797f44b81dced4ae036abb30c	956efc48301207f5ae115891ccc57b058176980797f44b81dced4ae036abb30c	67	67	-	fast	byte->byte
KAQDEL_comp_0	34a6237030f35ca858237645590afd8de9ecab1861967a38e4aaf7915b4adba2	NO_STRUCTURE@300s	145	-	eta	b300_plus	no_structure
KECJUA_comp_0	56c5283e0d1da7be9d64388af3cc6777b3d326668254cdf58fb97d5c39ea579f	db3f03089519da199e40c6623b757063965c342321ac6b78809731d9d8c0fdfb	144	153	-	b300_plus	no_structure
